	summarized	lineages	abundances	resid	coverage
07_01_25_ENCAPR30_R1__E0000000__X00__250205_12-30-24_WW__007.variants.tsv	[('LP.8.1* (LP.8.1.X)', 0.999999999999992)]	PR.2 LP.8.1.16 LP.8.1.1 NY.3.4 NY.15 PR.1 NY.17 LP.8.1.7 NY.3 QE.1 NY.13 NY.2 LP.8.1.5 LP.8.1.14 LP.8.1 LP.8.1.3 LP.8.1.12 NY.3.1	0.05555556 0.05555556 0.05555556 0.05555556 0.05555556 0.05555556 0.05555556 0.05555556 0.05555556 0.05555556 0.05555556 0.05555556 0.05555556 0.05555555 0.05555555 0.05555555 0.05555555 0.05555555	2.8127839949183855	46.96518743938735
02_10_25_PLFEB04_R1__E0000000__X00__250213_SG_WW__001.variants.tsv	[('XEC* (XEC.X)', 0.3670769999986781), ('BA.2.86* (BA.2.86.X)', 0.3205739999220042), ('KP.3.1.1* (KP.3.1.1.X)', 0.2540469999739586), ('LP.8.1* (LP.8.1.X)', 0.05830199999939986)]	XEC.2 KP.1.1.5 MC.19.1 XEC.14.1 LP.8 LP.8.1.16 MC.10.1.3 MC.10.1.1 QE.1 MC.1.1	0.24413900 0.22437000 0.17882700 0.12293800 0.09620400 0.04603210 0.03984060 0.03092596 0.01226990 0.00445344	8.045348012873195	94.6861518911146
11_25_24_SBNOV21_R2__E0000000__X00__241205_SG_WW_3__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.5016079999968899), ('XEC* (XEC.X)', 0.17935671998041744), ('KP.3* (KP.3.X)', 0.14556328001431346), ('BA.2.86* (BA.2.86.X)', 0.11349858001544569), ('Omicron', 0.05486969999940021), ('LP.8.1* (LP.8.1.X)', 0.005103719984769735)]	MC.19.1 XEC.6 KP.3.1 KP.2.10 KP.3.3 XEQ XEC.23.1 MC.29 MC.15 JN.1.18.6 KP.1.1.5 PF.2.4 XEL	0.44691628 0.13432800 0.08352800 0.07691150 0.06203528 0.04980340 0.04502872 0.02739340 0.02729832 0.02578170 0.01080538 0.00510372 0.00506630	10.23009021063761	96.50871150051834
09_16_24_ENCSEP09_R2__E0000000__X00__241003_SG_WW_1__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.5021644975744864), ('KP.3.1.1* (KP.3.1.1.X)', 0.2658969998951371), ('KP.3* (KP.3.X)', 0.23193850018076706)]	MC.1 KP.3.1 JN.1.32 JN.1.32.1 JN.1.9.1 JN.1.16.3 KP.3.3.10 JN.1.48 NS.3	0.26589700 0.18648400 0.10446104 0.10446095 0.10446095 0.10446095 0.04545450 0.04306440 0.04125620	3.5195889827723543	77.01568404507908
07_22_24_PLJUL15_R2__E0000000__X00__240729_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.6266531999933346), ('KP.3* (KP.3.X)', 0.2821652999837786), ('KP.3.1.1* (KP.3.1.1.X)', 0.09109049999890878), ('Other', 9.099999826339762e-05)]	JN.1.11.1 JN.1.18.4 MC.10 PG.3 KP.3.3.10 KP.2.8 KP.3.2 KP.2.3.5 KP.2.3.12 KP.2.1 KP.3.1 LB.1.3 KP.2.2 JN.1.7.2 PG.5 XAW	0.21343022 0.11875000 0.09109050 0.08694499 0.08097410 0.07585360 0.06470080 0.06140500 0.05556200 0.05061560 0.04941050 0.03369960 0.01716921 0.00016797 0.00013491 0.00009100	8.945079508599187	97.44172825469016
07_01_25_ENCAPR22_R1__E0000000__X00__250205_12-30-24_WW__007.variants.tsv	[('XEC* (XEC.X)', 0.951516999999932), ('LP.8.1* (LP.8.1.X)', 0.048482999999898)]	XEC.4.6 XEC.4.6.1 XEC.4.9 PP.1 NY.19	0.51859464 0.24692236 0.18600000 0.04456250 0.00392050	4.038237744375307	94.58582750894558
08_12_24_PLAUG06_R2__E0000000__X00__240815_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.5831688999996182), ('KP.3.1.1* (KP.3.1.1.X)', 0.280751999999723), ('KP.3* (KP.3.X)', 0.1360791000000067)]	KP.2.3.8 MC.19 KP.3.1 MC.45 KP.2.3.13 KP.2.3.12 LF.9 KP.2.2.2 KP.2.3.6 KP.2.10 PG.3 MC.24 MC.1.3.1 MC.23 NL.18 JN.5	0.20367700 0.16049303 0.09737400 0.08433730 0.07358390 0.06937516 0.06590019 0.06528280 0.05550994 0.04092340 0.03870510 0.01712540 0.00947226 0.00932401 0.00793651 0.00098000	6.54986078554867	96.06728421897469
09_23_24_PLSEP15_R1__E0000000__X00__241003_SG_WW_2__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.709544000004431), ('BA.2.86* (BA.2.86.X)', 0.2512117999899744), ('KP.3* (KP.3.X)', 0.039244199998069676)]	JN.1.16.5 MC.28 KP.3.1.1 MC.43 MC.46 MC.19 MC.16 KP.3.3 KP.2.3.15	0.21274980 0.20594800 0.10071921 0.10071921 0.10071920 0.10071919 0.10071919 0.03924420 0.03846200	6.75996368697745	76.71471089857205
06_30_25_SBJUN26_R2__E0000000__X00__250205_12-30-24_WW__007.variants.tsv	[('NB.1.8.1* (NB.1.8.1.X)', 0.4232029999996213), ('LP.8.1* (LP.8.1.X)', 0.34085099997731677), ('Other', 0.09939600002282054), ('BA.2.86* (BA.2.86.X)', 0.09052299999995352), ('XFG* (XFG.X)', 0.04602699999998084)]	PQ.8.1 NY.11.1 NB.1.6 LP.8.1.9 NY.16 LF.7.7.2 NY.6 XFG.3.3 PV.3 XFG NY.11	0.42320300 0.13569700 0.09939600 0.08623100 0.08174160 0.05723680 0.03663465 0.03606850 0.03328620 0.00995850 0.00054675	16.43626522777923	98.15737551416245
05_28_24_PLMAY22_R1__E0000000__X00__240624_1_SG_WW__001.trimmed.sorted.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.9999999984280357)]	JN.1.11.1 KP.5 JN.1.7.4 KP.1.1.6 JN.1.36.1 JN.1.36	0.41892669 0.36267801 0.13732199 0.04131230 0.01988067 0.01988035	3.496083644410249	72.67163829716083
06_03_24_PLMAY28_R2__E0000000__X00__240624_2_SG_WW__001.trimmed.sorted.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.988797574160437), ('KP.3* (KP.3.X)', 0.011075999999839239), ('Other', 7.399999952052839e-05), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 5.242200036393559e-05)]	KP.1.1.3 JN.1.11.1 LB.1.8 LB.1 JN.1.36 LB.1.3.5 KP.3.3 JN.1.18.5 KP.5 JN.1.4 JN.1.48.3 LS.2 LP.4 PG.5 XAW PB.1 KN.1.1 LF.4.1 KP.2.3.12	0.53339109 0.34832746 0.03199680 0.02615071 0.01497160 0.01183380 0.01079682 0.00995147 0.00817193 0.00309301 0.00032153 0.00029283 0.00021640 0.00021511 0.00007400 0.00006406 0.00005242 0.00004683 0.00003212	5.693383163317094	97.662441895462
05_28_24_SBMAY23_R1__E0000000__X00__240624_1_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.9999999941474522)]	JN.1.7 JN.1.11 JN.1.57 JN.1.16 JN.1.8 JN.1.28 JN.1 JN.1.21 JN.1.34 BA.2.86.1	0.70186599 0.11621400 0.09970600 0.04374999 0.00979858 0.00979858 0.00979858 0.00606061 0.00249066 0.00051700	2.945201517591234	91.5928167742367
09_16_24_ENCSEP10_R2__E0000000__X00__241003_SG_WW_1__001.variants.tsv	[('Omicron', 0.5671170000432246), ('BA.2.86* (BA.2.86.X)', 0.3309349999468655), ('KP.3* (KP.3.X)', 0.05194800000197192), ('KP.3.1.1* (KP.3.1.1.X)', 0.04999999999541152)]	XEF.3 KP.2.3.8 KP.2.3.6 KP.3.3.4 MC.1	0.56711700 0.25972760 0.07120740 0.05194800 0.05000000	3.087281397942448	60.02073370564826
07_14_25_ENCJUL09_R2__E0000000__X00__250718_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.8233733999941542), ('Other', 0.1495329999989296), ('XFG* (XFG.X)', 0.027093600003634005)]	NL.12 KP.4.2.2 NB.1.2 LS.2 KP.2.13 XFG.2	0.38031340 0.19204200 0.14953300 0.13378200 0.11723600 0.02709360	9.98223327798506	62.74286860850082
02_24_25_ENCFEB19_R2__E0000000__X00__250308_SG_WW_2__001.variants.tsv	[('Other', 0.6702587999916739), ('LP.8.1* (LP.8.1.X)', 0.22191189999340402), ('XEC* (XEC.X)', 0.07106249999530977), ('KP.3.1.1* (KP.3.1.1.X)', 0.02256770000081646), ('BA.2.86* (BA.2.86.X)', 0.014199100007745345)]	XEK.7 NY.13 XEK XEC.8 XEC.2 PA.1.3 LP.8 LP.8.1.10 LP.8.1.14 XEK.3	0.57503386 0.20246900 0.09389780 0.04075950 0.03030300 0.02256770 0.01419910 0.01390580 0.00553710 0.00132714	8.014795003964565	94.74634652041601
09_16_24_PLSEP10_R1__E0000000__X00__241003_SG_WW_1__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.48573949999735366), ('KP.3.1.1* (KP.3.1.1.X)', 0.4109500000425552), ('KP.3* (KP.3.X)', 0.1033104999574502)]	KP.2.7 MC.19 KP.3.1.1 KP.3.1 JN.1.13 KP.3.3	0.44226120 0.20547515 0.20547485 0.06651200 0.04347830 0.03679850	4.518538083403342	83.1354713573889
06_24_24_ENCJUN19_R2__E0000000__X00__240627_2_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.49362809939398505), ('Omicron', 0.37876700158602994), ('KP.3* (KP.3.X)', 0.12760489815083814)]	XDY.4 KP.2.4 KP.3.3 KP.1.1 KP.2.3.13 KP.2.2 LB.1.2 LB.1.2.1 LP.5	0.37876700 0.33221100 0.12760490 0.07503600 0.03391360 0.02444950 0.01210212 0.01209888 0.00381700	7.491231449987859	93.38527906898973
01_21_25_ENCJAN20_R1__E0000000__X00__250205_01-21-25_WW__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.6207584999995555), ('XEC* (XEC.X)', 0.259258999997388), ('KP.3* (KP.3.X)', 0.071514999999363), ('LP.8.1* (LP.8.1.X)', 0.024354499995995458), ('Omicron', 0.024113000001035022)]	MC.2 MC.10.1 XEC.15 MC.10.1.8 KP.3.3 MC.8 XEC.19 XEC.28 MC.10.1.1 LP.8.1.11 XDY KP.3.3.4 XEC.18 KP.3.3.7	0.21898700 0.18623090 0.15286346 0.12494300 0.05798452 0.05794450 0.04856510 0.04826420 0.03265310 0.02435450 0.02411300 0.01075270 0.00956624 0.00277778	6.012503027270969	92.48904792161322
12_30_24_SBDEC24_R2__E0000000__X00__250205_12-30-24_WW__001.variants.tsv	[('XEC* (XEC.X)', 0.76068900000087), ('Other', 0.10108029999724034), ('KP.3.1.1* (KP.3.1.1.X)', 0.06635069999974598), ('KP.3* (KP.3.X)', 0.0536832999993138), ('BA.2.86* (BA.2.86.X)', 0.018196699999461493)]	XEC.39 XEW MC.22 KP.3.3.4 XEC.2.1 JN.1.13 KP.3.3.1 XEC.17 XEC.30	0.71758912 0.10108030 0.06635070 0.04842360 0.04079810 0.01819670 0.00525970 0.00230150 0.00000028	4.522440065538412	95.58238303849112
08_12_24_SBAUG06_R1__E0000000__X00__240815_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.9113838999904891), ('KP.3* (KP.3.X)', 0.05005630000046635), ('KP.3.1.1* (KP.3.1.1.X)', 0.03855979999953854)]	KP.2.3 LB.1.1 KP.1.1 LY.1 JN.1.48.1 LB.1.8 KP.2.3.3 LB.1.7 KP.2.3.2 KP.1.1.3 KP.3.3.3 MC.19 KP.2.8 LP.1 KP.2.5 KP.2 JN.1.35 NK.1 ML.2 LF.9 LF.9.1 MC.9 LD.1.1	0.16001380 0.08813300 0.08321970 0.07772990 0.07674833 0.06353810 0.06144123 0.05640000 0.05468277 0.05333460 0.03995530 0.03620686 0.03041270 0.02344570 0.02235710 0.02235710 0.01587770 0.01269920 0.01010100 0.00365982 0.00356308 0.00235294 0.00177007	8.30977011659574	97.17419656890613
01_21_25_ENCJAN17_R2__E0000000__X00__250205_01-21-25_WW__001.variants.tsv	[('XEC* (XEC.X)', 0.5923699968309181), ('KP.3.1.1* (KP.3.1.1.X)', 0.20077500000017004), ('Omicron', 0.14018800000000303), ('BA.2.86* (BA.2.86.X)', 0.06666699999974758)]	XEC.39 XEC.2.1 XEQ MC.19 MC.43 JN.1.18.6 LB.1.1 MC.10 MC.30.1 MC.10.1.6	0.42191500 0.17045500 0.14018800 0.10175230 0.04838710 0.03606600 0.03060100 0.02972272 0.01258380 0.00832908	5.721062608572006	94.97040430726014
08_19_24_ENCAUG15_R2__E0000000__X00__240822_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.5269459994827324), ('KP.3* (KP.3.X)', 0.24570599999987378), ('KP.3.1.1* (KP.3.1.1.X)', 0.22734799999967698)]	MC.30 KP.1.1 KP.2.10 LY.1 KP.1.1.5 KP.3 KP.3.3 LW.1 KP.3.2.3 JN.1.11.2 KP.4.2	0.22734800 0.16895720 0.10270720 0.10233400 0.10048680 0.09893210 0.07756260 0.03484727 0.03436403 0.03279790 0.01966290	6.955548853918262	91.17814266127145
06_30_25_ENCMAY12_R2__E0000000__X00__250205_12-30-24_WW__007.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.5498779999913233), ('Omicron', 0.30105955899793846), ('LP.8.1* (LP.8.1.X)', 0.10741099999698332), ('XFG* (XFG.X)', 0.040788999998979836), ('Other', 0.0008624410000947352)]	LF.7.9.1 XFC LP.8.1.6 XFG XFG.3 XFV	0.54987800 0.30105956 0.10741100 0.02039451 0.02039449 0.00086244	5.8040006524242	89.2820118382771
03_03_25_PLFEB26_R2__E0000000__X00__250308_SG_WW_3__001.variants.tsv	[('XEC* (XEC.X)', 0.3551020000017402), ('KP.3.1.1* (KP.3.1.1.X)', 0.28807699999972003), ('LP.8.1* (LP.8.1.X)', 0.1915000000005217), ('BA.2.86* (BA.2.86.X)', 0.09210499999696045), ('KP.3* (KP.3.X)', 0.07321599999919172)]	MC.19.1 XEC.8.1 NY.14 KP.3.1.8 XEC.4 XEC.30 XEC.39 MC.10.1.3 PD.1 MU.5 LP.8.1.8 PA.1 KP.2.10 MC.24.2 XEC.8 XEC.2.7 MC.10.1.1	0.14590350 0.11892300 0.09190700 0.07321600 0.06824840 0.06083638 0.06083552 0.05390760 0.05337880 0.04703870 0.04621420 0.04506660 0.04506630 0.03820950 0.03325100 0.01300770 0.00498980	8.378728825031345	94.44537337390898
12_02_24_PLNOV25_R2__E0000000__X00__241205_SG_WW_4__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.4495579999909706), ('BA.2.86* (BA.2.86.X)', 0.2232190000036404), ('KP.3* (KP.3.X)', 0.17177099998957396), ('XEC* (XEC.X)', 0.15545200000281462)]	MC.16 KP.2.10 KP.3.3.8 XEC	0.44955800 0.22321900 0.17177100 0.15545200	7.781595796525055	88.90077918603484
02_10_25_PLFEB03_R1__E0000000__X00__250213_SG_WW__001.variants.tsv	[('LP.8.1* (LP.8.1.X)', 0.8426470499972999), ('BA.2.86* (BA.2.86.X)', 0.0856899500007396), ('XEC* (XEC.X)', 0.05345419999685396), ('KP.3.1.1* (KP.3.1.1.X)', 0.018208799998776233)]	LP.8.1.1 NY.2 LB.1.11 XEC.33 KP.1.1 MC.19.1 LB.1.1 XEC.2.2 XEC.14 MC.32 XEC.36 LR.1	0.71236705 0.13028000 0.05541690 0.03196490 0.01606715 0.01219195 0.01030980 0.00935493 0.00649437 0.00601685 0.00564000 0.00389610	6.502260982142604	97.81961676086011
12_02_24_PLNOV26_R1__E0000000__X00__241205_SG_WW_4__001.variants.tsv	[('Omicron', 0.4099959999999052), ('KP.3* (KP.3.X)', 0.36509759999682345), ('XEC* (XEC.X)', 0.14934499935218265), ('Other', 0.07556139999993182)]	XEQ KP.3.1 KP.3.6 XEC.39 XEZ XEC.33 KP.3.3	0.40999600 0.17093460 0.13092240 0.08457700 0.07556140 0.06476800 0.06324060	8.297866517562047	96.53212052302445
07_15_24_ENCJUL09_R2__E0000000__X00__240718_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.8297869996941551), ('KP.3* (KP.3.X)', 0.145364999848618), ('Omicron', 0.024848000008465876)]	KP.1.1 KP.2.3 KP.3.3 KP.3.3.1 KP.2.2 KP.1.1.6 PG.3 KP.2.3.12 KP.1.1.5 XEF LB.1.4 KP.3.3.10 JN.1.4.4 XEM	0.47373180 0.21594660 0.05668480 0.04833470 0.04287760 0.02959040 0.02916670 0.02382980 0.02158880 0.01548900 0.01266800 0.01117880 0.00955400 0.00935900	7.4376120613649	95.31485135270708
09_23_24_SBSEP17_R2__E0000000__X00__241003_SG_WW_2__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.6069259999999611), ('KP.3.1.1* (KP.3.1.1.X)', 0.3472914000000074), ('KP.3* (KP.3.X)', 0.0457825999998445)]	LD.1 MC.19 LF.9 JN.1.48.1 MC.10 KP.3.1 KP.2 LY.1 LB.1.3	0.32295300 0.26263900 0.09635600 0.09145300 0.08465240 0.04578260 0.04550330 0.03616790 0.01449280	7.657709159812719	97.56546165936528
08_19_24_PLAUG13_R1__E0000000__X00__240822_SG_WW__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.6768106799999937), ('BA.2.86* (BA.2.86.X)', 0.16884095999986293), ('KP.3* (KP.3.X)', 0.15434835999994764)]	MC.9 KP.3.3.3 LB.1.1 LF.9 JN.1.18.6 LB.1.10 KP.2.3.4 MC.11.1	0.67472300 0.15434836 0.09770560 0.03608740 0.01474080 0.01054220 0.00976496 0.00208768	6.56548375206525	97.15747583854463
06_10_24_PLJUN04_R1__E0000000__X00__240624_4_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.6960280999906124), ('KP.3* (KP.3.X)', 0.263197999993971), ('Omicron', 0.040617899997475095), ('Other', 0.00015599999809696476)]	KP.5 KP.3.1 JN.1.18.5 KP.2 KP.1.1.1 KP.3.3.3 JN.1.11.2 KP.3 JN.1.1.3 XEE LF.3 ML.2 JN.1.37 KP.2.3.8 KP.3.1.4 ML.1 B.1.641 NM.2 JN.14 XAW XDT	0.24831415 0.10327320 0.09473530 0.09195980 0.08378530 0.07446295 0.06051140 0.04744440 0.04722980 0.04061790 0.03092695 0.02305480 0.02180350 0.01659185 0.01401480 0.00094785 0.00011014 0.00009305 0.00007700 0.00002301 0.00002285	9.331494632772355	97.37150118717186
06_10_24_PLJUN03_R1__E0000000__X00__240624_4_SG_WW__001.trimmed.sorted.variants.tsv	[('KP.3* (KP.3.X)', 0.5640789999983176), ('BA.2.86* (BA.2.86.X)', 0.4359209999988498)]	KP.2.4 KP.3 KP.3.6 KP.3.3.10 KP.2.2 LF.9 LF.9.1	0.35080900 0.23103078 0.23103022 0.10201800 0.04041770 0.02235059 0.02234371	5.614358350254683	93.1478446978564
09_16_24_SBSEP10_R1__E0000000__X00__241003_SG_WW_1__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.6666670000038984), ('KP.3* (KP.3.X)', 0.3333329999960535)]	KP.3.1.8 KP.2.3.2 KP.1.1.5 KP.2.3.6 KP.2.3.5 KP.2.10 KP.2.3.3	0.33333300 0.27791742 0.23076900 0.08305650 0.05813950 0.01676300 0.00002158	2.784536682423118	78.6375948901448
06_30_25_PLJUN02_R1__E0000000__X00__250205_12-30-24_WW__007.variants.tsv	[('LP.8.1* (LP.8.1.X)', 0.5799555000000371), ('BA.2.86* (BA.2.86.X)', 0.2985714599993034), ('Omicron', 0.07578249999994892), ('KP.3.1.1* (KP.3.1.1.X)', 0.04345239999951051), ('NB.1.8.1* (NB.1.8.1.X)', 0.002238140001045974)]	NY.19 JN.1.18.6 NY.7 LP.8 MC.19.1 XFC XFC.3 NY.16.1 PQ.22	0.42287290 0.21543786 0.12604050 0.08313360 0.04345240 0.03941618 0.03636632 0.03104210 0.00223814	12.141044274034837	90.98418218907801
06_30_25_ENCJUN03_R1__E0000000__X00__250205_12-30-24_WW__007.variants.tsv	[('LP.8.1* (LP.8.1.X)', 0.9396333571380134), ('BA.2.86* (BA.2.86.X)', 0.060366642830551875)]	LP.8.1.10 NY.3.4 NY.16.1 NY.14 NY.12.1 NY.3 NY.16 NY.6 NY.13 NY.9 NY.10 NY.12 NY.7 NY.2 NY.4 PR.2 NY.19 PR.1 LP.8.1.6 LP.8.1.1 LP.8.1.9 LP.8.1.12 LP.8.1.14 LP.8.1.2 LP.8.1.3 LP.8.1.5 LP.8.1 LP.8 LP.11	0.15486700 0.03018332 0.03018332 0.03018332 0.03018332 0.03018332 0.03018332 0.03018332 0.03018332 0.03018332 0.03018332 0.03018332 0.03018332 0.03018332 0.03018332 0.03018332 0.03018332 0.03018332 0.03018332 0.03018332 0.03018332 0.03018332 0.03018332 0.03018332 0.03018332 0.03018332 0.03018332 0.03018332 0.03018332	4.9778185076051455	43.42373674882119
10_28_24_ENCOCT21_R2__E0000000__X00__241101_SG_WW_3__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.9523809776601682), ('KP.3* (KP.3.X)', 0.04761893316924836)]	MC.13.2.4 KP.3.1.11 MC.18 MC.18.2	0.95238072 0.04761893 0.00000013 0.00000013	4.430760717826115	38.374076179647524
06_30_25_SBJUN17_R2__E0000000__X00__250205_12-30-24_WW__007.variants.tsv	[('LP.8.1* (LP.8.1.X)', 0.968940099999665), ('XFG* (XFG.X)', 0.031059899999977575)]	NY.15 LP.8.1.1 XFG.2	0.50890800 0.46003210 0.03105990	5.860858421751651	91.18483095341604
11_04_24_PLOCT29_R2_Z__E0000000__X00__241107_SG_WW_4__001.variants.tsv	[('KP.3.1.1* (KP.3.1.1.X)', 0.9999999999997394)]	KP.3.1.1 MC.15 MC.10.1 MC.13 MC.13.2 MC.37	0.29944017 0.29942943 0.24865000 0.05747311 0.05681289 0.03819440	4.3108654197514396	87.54640002675316
12_30_24_PLDEC24_R1__E0000000__X00__250205_12-30-24_WW__001.variants.tsv	[('XEC* (XEC.X)', 0.4374239999997735), ('KP.3.1.1* (KP.3.1.1.X)', 0.3002919999964092), ('KP.3* (KP.3.X)', 0.1615170300006858), ('Other', 0.08327899999992487), ('Omicron', 0.014074999999915083), ('LP.8.1* (LP.8.1.X)', 0.0034129699991829123)]	XEC.39 MC.24.2 KP.3.6 XEW KP.3.3 MC.24 MC.9 MC.42 MC.30 XEC.4 XDY XDY.8 MC.10.1.1 QH.1 XEC.30	0.42707110 0.11251003 0.09720403 0.08327900 0.06431300 0.05577697 0.05199120 0.04529620 0.02894319 0.01035030 0.00703759 0.00703741 0.00577441 0.00341297 0.00000260	6.157816706994163	91.07781827910243
06_17_24_PLJUN11_R2__E0000000__X00__240627_1_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.9404309307329138), ('KP.3* (KP.3.X)', 0.05956905531066697)]	KP.2.18 LB.1.1 LY.1 KP.2.4 KP.2.3.3 LF.3 KP.3.2.3 LB.1.3 KP.3.3.10 KP.1.1.3 LQ.1.1 KP.2.3.6 MF.2 KP.2.3.2	0.27476610 0.22172200 0.12290000 0.11007294 0.10926741 0.05676870 0.04577056 0.02132429 0.01379850 0.00897790 0.00654206 0.00510119 0.00293094 0.00005740	9.518404389062866	97.18422900712304
01_21_25_SBJAN19_R1__E0000000__X00__250205_01-21-25_WW__001.variants.tsv	[('XEC* (XEC.X)', 0.6396657000051585), ('KP.3* (KP.3.X)', 0.10835499999856155), ('BA.2.86* (BA.2.86.X)', 0.08911392998498371), ('KP.3.1.1* (KP.3.1.1.X)', 0.08491259999575497), ('Other', 0.06240729999377654), ('LP.8.1* (LP.8.1.X)', 0.015545469997722288)]	XEC.39 XEC.40 KP.3.3 XEW JN.1.16.5 MC.10.1.6 KP.3.3.10 MC.19.1 XEC.4 LF.7.3.1 XEC.28 LP.8.1.9 LP.8 LP.8.1.12 JN.1.26 LP.8.1.14 XEC.30	0.45165933 0.13685500 0.07387600 0.06240730 0.05376295 0.05200710 0.03447900 0.03290550 0.02956610 0.02477480 0.02134150 0.00855850 0.00710463 0.00370828 0.00347155 0.00327869 0.00024377	5.458087597807138	93.29164297896533
09_03_24_SBAUG29_R2__E0000000__X00__240906_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.893461999998553), ('KP.3.1.1* (KP.3.1.1.X)', 0.10653799999995639)]	KP.1.1.3 KP.2.3.12 LF.9 KP.2.3.2 KP.2.3 MC.11 JN.1.18.6 KP.2.3.6 LP.10 MC.24.2 MC.11.3 KP.2.3.1 KP.2.10 KP.2.3.3	0.30956730 0.14624500 0.14008400 0.09661631 0.08732700 0.08358806 0.04577800 0.04551370 0.01804500 0.01457940 0.00837054 0.00232019 0.00196470 0.00000080	9.1788521514241	98.57539377320002
01_27_25_PLJAN19_R1__E0000000__X00__250205_01-27-25_WW__001.variants.tsv	[('XEC* (XEC.X)', 0.4839330999990809), ('KP.3* (KP.3.X)', 0.36890600000000173), ('Omicron', 0.14716089999870116)]	XEC.11 KP.3 KP.3.1 XEC.4 XDY.4 PB.1 XEC.30 XEC.39	0.26811600 0.17874710 0.15076500 0.14838000 0.14716090 0.03939390 0.03371942 0.03371768	6.131441271509745	88.01458047687522
07_01_25_ENCAPR29_R1__E0000000__X00__250205_12-30-24_WW__007.variants.tsv	[('LP.8.1* (LP.8.1.X)', 0.4354389999999438), ('XFG* (XFG.X)', 0.316731000000012), ('KP.3* (KP.3.X)', 0.24782999999999036)]	NY.19 KP.3.3 XFG XFG.6 XFG.22 XFG.2	0.43543900 0.24783000 0.15228700 0.06602517 0.06602003 0.03239880	6.3202709615903405	75.18643614353076
02_24_25_PLFEB18_R2__E0000000__X00__250308_SG_WW_2__001.variants.tsv	[('XEC* (XEC.X)', 0.518518999999745), ('KP.3* (KP.3.X)', 0.30356009999990835), ('LP.8.1* (LP.8.1.X)', 0.07860260000002582), ('BA.2.86* (BA.2.86.X)', 0.06533140000028347), ('KP.3.1.1* (KP.3.1.1.X)', 0.03398689999999365)]	KP.3.1 XEC XEC.4 KP.5 LP.8.1.15 XEC.4.4 NY.19 MC.10.1.3	0.30356010 0.24336800 0.23289750 0.06533140 0.04255320 0.04225350 0.03604940 0.03398690	7.774732911139838	92.67297595558973
06_03_24_ENCMAY28_R1__E0000000__X00__240624_2_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.9998869855454865), ('Other', 0.00011301401620445583)]	LF.5 KP.6 KP.2.5 KP.2 JN.1.11.1 JN.1.48 KP.2.3.9 KP.2.3 KP.2.3.12 JN.1.8.2 LE.1.2 XDQ	0.17056700 0.13463083 0.13463083 0.13463083 0.13463083 0.11550000 0.06095515 0.06001485 0.05139300 0.00193237 0.00100129 0.00011301	3.643099081862448	89.27197940006019
08_05_24_PLJUL28_R2__E0000000__X00__240808_SG_WW__001.variants.tsv	[('BA.2.86* (BA.2.86.X)', 0.6073029999977205), ('KP.3* (KP.3.X)', 0.2747215999995874), ('Omicron', 0.0655199999976356), ('KP.3.1.1* (KP.3.1.1.X)', 0.05245539999853421)]	KP.2.3.3 KP.3.1 LB.1.1 LB.1.3 XEE JN.1.11.1 KP.2 KP.3.2.3 MC.32 LB.1.3.5 KP.3.1.6 JN.1.11 KP.3.3 MC.24 KP.2.3.13 LP.1 KP.3.3.10 LF.4.1 MC.10.1.3 KP.2.3.2	0.17895698 0.17120590 0.13802300 0.10435009 0.06552000 0.05658600 0.04965997 0.04808070 0.03420056 0.03279350 0.03102960 0.02800200 0.01985995 0.01805540 0.01261990 0.00596303 0.00454545 0.00034341 0.00019944 0.00000512	7.09149080409991	95.73621375781694
